Resource	Platform	Dataset	Metric	top_frac	top_k	n_pairs	n_drugs	n_precursors	Spearman(score, external)	P_spearman	Top_mean	Background_mean	Enrichment_ratio	Empirical_p	source	upstream_source
CellMiner	OSU	MDS	abs_spearman_rho	0.05	505	10094	51	198	0.0358991595936295	0.0003092030469695	0.1724850649643503	0.1454008000944035	1.1862731487884663	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.05	505	10094	51	198	0.0358991595936295	0.0003092030469695	0.2455445544554455	0.1601941747572815	1.5327932793279326	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.05	505	10094	51	198	0.0358991595936295	0.0003092030469695	0.0455445544554455	0.0244699821676243	1.8612418326852929	0.0031993601279744	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.05	505	10094	51	198	0.0358991595936295	0.0003092030469695	0.0178217821782178	0.0065385377451951	2.7256525652565253	0.0045990801839632	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.1	1010	10094	51	198	0.0358991595936295	0.0003092030469695	0.1686813088053834	0.1454008000944035	1.1601126589115385	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.1	1010	10094	51	198	0.0358991595936295	0.0003092030469695	0.2356435643564356	0.1601941747572815	1.4709870987098708	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.1	1010	10094	51	198	0.0358991595936295	0.0003092030469695	0.0455445544554455	0.0244699821676243	1.8612418326852929	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.1	1010	10094	51	198	0.0358991595936295	0.0003092030469695	0.0158415841584158	0.0065385377451951	2.422802280228023	0.0005998800239952	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed24_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.01	94	9307	49	190	0.0396472116793363	0.0001303122532423	0.1804619057116786	0.1462989120118008	1.2335150222930034	0.0017996400719856	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.01	94	9307	49	190	0.0396472116793363	0.0001303122532423	0.2553191489361702	0.1602019984957559	1.593732608416456	0.0105978804239152	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.01	94	9307	49	190	0.0396472116793363	0.0001303122532423	0.0425531914893617	0.0234232298270119	1.816708959593988	0.1825634873025395	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.01	94	9307	49	190	0.0396472116793363	0.0001303122532423	0.0425531914893617	0.007091436553132	6.000644745325596	0.0051989602079584	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.05	466	9307	49	190	0.0396472116793363	0.0001303122532423	0.1653322610463895	0.1462989120118008	1.1300990470322394	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.05	466	9307	49	190	0.0396472116793363	0.0001303122532423	0.2081545064377682	0.1602019984957559	1.299325279286592	0.0027994401119776	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.05	466	9307	49	190	0.0396472116793363	0.0001303122532423	0.03862660944206	0.0234232298270119	1.6490727251250148	0.0249950009998	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.05	466	9307	49	190	0.0396472116793363	0.0001303122532423	0.0150214592274678	0.007091436553132	2.118253348940044	0.0487902419516096	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.1	931	9307	49	190	0.0396472116793363	0.0001303122532423	0.1648042181048429	0.1462989120118008	1.1264897041172073	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.1	931	9307	49	190	0.0396472116793363	0.0001303122532423	0.2126745435016111	0.1602019984957559	1.3275398902545237	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.1	931	9307	49	190	0.0396472116793363	0.0001303122532423	0.0386680988184747	0.0234232298270119	1.6508440169887364	0.0013997200559888	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.1	931	9307	49	190	0.0396472116793363	0.0001303122532423	0.0107411385606874	0.007091436553132	1.514663281580575	0.1269746050789842	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.01	101	10094	51	198	0.0181884998977208	0.067654160558683	0.1882150228381689	0.1454008000944035	1.2944565828796522	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.01	101	10094	51	198	0.0181884998977208	0.067654160558683	0.2772277227722772	0.1601941747572815	1.7305730573057303	0.0023995200959808	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.01	101	10094	51	198	0.0181884998977208	0.067654160558683	0.0693069306930693	0.0244699821676243	2.8323245279993587	0.0111977604479104	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.01	101	10094	51	198	0.0181884998977208	0.067654160558683	0.0396039603960396	0.0065385377451951	6.057005700570057	0.0031993601279744	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.05	505	10094	51	198	0.0181884998977208	0.067654160558683	0.1667835920865414	0.1454008000944035	1.1470610339025291	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.05	505	10094	51	198	0.0181884998977208	0.067654160558683	0.2158415841584158	0.1601941747572815	1.3473747374737473	0.0005998800239952	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.05	505	10094	51	198	0.0181884998977208	0.067654160558683	0.0376237623762376	0.0244699821676243	1.5375476009139375	0.0401919616076784	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.05	505	10094	51	198	0.0181884998977208	0.067654160558683	0.0138613861386138	0.0065385377451951	2.11995199519952	0.0445910817836432	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.1	1010	10094	51	198	0.0181884998977208	0.067654160558683	0.1613734103155767	0.1454008000944035	1.1098522856188051	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.1	1010	10094	51	198	0.0181884998977208	0.067654160558683	0.2059405940594059	0.1601941747572815	1.2855685568556854	0.0003999200159968	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.1	1010	10094	51	198	0.0181884998977208	0.067654160558683	0.0306930693069306	0.0244699821676243	1.2543151481140016	0.1063787242551489	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.1	1010	10094	51	198	0.0181884998977208	0.067654160558683	0.0099009900990099	0.0065385377451951	1.5142514251425143	0.1141771645670865	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed2_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.01	94	9307	49	190	0.0372267527664055	0.0003279842453025	0.187052089178158	0.1462989120118008	1.278561040584293	0.0003999200159968	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.01	94	9307	49	190	0.0372267527664055	0.0003279842453025	0.2553191489361702	0.1602019984957559	1.593732608416456	0.0113977204559088	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.01	94	9307	49	190	0.0372267527664055	0.0003279842453025	0.0638297872340425	0.0234232298270119	2.7250634393909814	0.0197960407918416	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.01	94	9307	49	190	0.0372267527664055	0.0003279842453025	0.0425531914893617	0.007091436553132	6.000644745325596	0.0043991201759648	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.05	466	9307	49	190	0.0372267527664055	0.0003279842453025	0.1680404898891951	0.1462989120118008	1.1486106600412762	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.05	466	9307	49	190	0.0372267527664055	0.0003279842453025	0.2145922746781116	0.1602019984957559	1.3395105972026724	0.0013997200559888	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.05	466	9307	49	190	0.0372267527664055	0.0003279842453025	0.0493562231759656	0.0234232298270119	2.107148482104185	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.05	466	9307	49	190	0.0372267527664055	0.0003279842453025	0.0150214592274678	0.007091436553132	2.118253348940044	0.0497900419916016	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	abs_spearman_rho	0.1	931	9307	49	190	0.0372267527664055	0.0003279842453025	0.1645387300829399	0.1462989120118008	1.124675008312214	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_p_lt_0_05	0.1	931	9307	49	190	0.0372267527664055	0.0003279842453025	0.2116004296455424	0.1602019984957559	1.3208351433340464	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_1	0.1	931	9307	49	190	0.0372267527664055	0.0003279842453025	0.0440386680988184	0.0234232298270119	1.880127908237172	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDR	is_fdr_lt_0_05	0.1	931	9307	49	190	0.0372267527664055	0.0003279842453025	0.0118152524167561	0.007091436553132	1.6661296097386324	0.0605878824235152	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.01	101	10094	51	198	0.0347843354445506	0.0004734070773557	0.1703948410795627	0.1454008000944035	1.1718975478053182	0.0107978404319136	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.01	101	10094	51	198	0.0347843354445506	0.0004734070773557	0.2475247524752475	0.1601941747572815	1.545154515451545	0.0181963607278544	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.01	101	10094	51	198	0.0347843354445506	0.0004734070773557	0.0693069306930693	0.0244699821676243	2.8323245279993587	0.0141971605678864	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.01	101	10094	51	198	0.0347843354445506	0.0004734070773557	0.0396039603960396	0.0065385377451951	6.057005700570057	0.0037992401519696	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.05	505	10094	51	198	0.0347843354445506	0.0004734070773557	0.1651917889033461	0.1454008000944035	1.1361133418529543	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.05	505	10094	51	198	0.0347843354445506	0.0004734070773557	0.2257425742574257	0.1601941747572815	1.4091809180918091	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_1	0.05	505	10094	51	198	0.0347843354445506	0.0004734070773557	0.0297029702970297	0.0244699821676243	1.213853369142582	0.2603479304139172	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_fdr_lt_0_05	0.05	505	10094	51	198	0.0347843354445506	0.0004734070773557	0.0118811881188118	0.0065385377451951	1.817101710171017	0.1173765246950609	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	abs_spearman_rho	0.1	1010	10094	51	198	0.0347843354445506	0.0004734070773557	0.1621524463742534	0.1454008000944035	1.1152101382452757	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
CellMiner	OSU	MDS	is_p_lt_0_05	0.1	1010	10094	51	198	0.0347843354445506	0.0004734070773557	0.2148514851485148	0.1601941747572815	1.341194119411941	0.0001999600079984	external_validation/processed/CellMiner/enrichment_multiseed/CellMiner_OSU_seed3_enrichment_summary.csv	formal_runs/table_exports/external_enrichment_final_raw.tsv
